Date,3M,10Y,20Y
20150130,0.0152,1.646,2.04
20150202,0.0203,1.6677,2.07
20150203,0.0228,1.7934,2.16
20150204,0.0152,1.7506,2.17
20150205,0.0152,1.8223,2.2
20150206,0.0228,1.9586,2.28
20150209,0.0177,1.9795,2.28
20150210,0.0152,1.9795,2.33
20150211,0.0152,2.0182,2.33
20150212,0.0152,1.9862,2.33
20150213,0.0152,1.9862,2.39
20150216,0.0152,2.0539,#N/A
20150217,0.0152,2.1396,2.49
20150218,0.0228,2.0801,2.46
20150219,0.0203,2.1151,2.5
20150220,0.0203,2.1125,2.5
20150223,0.0203,2.0592,2.44
20150224,0.0228,1.9809,2.38
20150225,0.0203,1.9696,2.35
20150226,0.0228,2.0304,2.39
20150227,0.0177,1.9948,2.38
20150302,0.0177,2.0855,2.46
20150303,0.0177,2.1189,2.49
20150304,0.0152,2.1181,2.49
20150305,0.0127,2.1172,2.49
20150306,0.0101,2.2441,2.63
20150309,0.0152,2.1898,2.58
20150310,0.0152,2.1332,2.51
20150311,0.0203,2.1103,2.47
20150312,0.0279,2.1193,2.47
20150313,0.0253,2.1132,2.48
20150316,0.0456,2.0736,2.45
20150317,0.0482,2.0517,2.4
20150318,0.0406,1.9227,2.31
20150319,0.0228,1.9704,2.33
20150320,0.0127,1.9321,2.29
20150323,0.0177,1.9113,2.29
20150324,0.0228,1.8732,2.24
20150325,0.033,1.926,2.28
20150326,0.033,1.993,2.37
20150327,0.0355,1.9633,2.29
20150330,0.0253,1.9476,2.32
20150331,0.033,1.925,2.31
20150401,0.0304,1.8574,2.23
20150402,0.0304,1.8574,2.29
20150403,0.0203,1.8382,2.24
20150406,0.0228,1.8971,2.31
20150407,0.0253,1.8857,2.27
20150408,0.0228,1.9057,2.28
20150409,0.0279,1.9633,2.35
20150410,0.0203,1.9493,2.33
20150413,0.0253,1.9318,2.33
20150414,0.0203,1.8987,2.29
20150415,0.0203,1.8908,2.3
20150416,0.0203,1.8891,2.31
20150417,0.0177,1.8638,2.26
20150420,0.0253,1.8898,2.31
20150421,0.0279,1.9107,2.33
20150422,0.0279,1.9807,2.42
20150423,0.0253,1.9579,2.38
20150424,0.0253,1.9088,2.36
20150427,0.0228,1.9228,2.36
20150428,0.0228,1.9228,2.42
20150429,0.0127,2.0425,2.49
20150430,0.0101,2.0337,2.49
20150501,0.0101,2.0337,2.57
20150504,0.0177,2.1173,2.62
20150505,0.0177,2.146,2.64
20150506,0.0152,2.2434,2.72
20150507,0.0152,2.1838,2.63
20150508,0.0127,2.1498,2.63
20150511,0.0228,2.2836,2.76
20150512,0.0177,2.2528,2.75
20150513,0.0177,2.1722,2.79
20150514,0.0177,2.2319,2.76
20150515,0.0177,2.1451,2.66
20150518,0.0228,2.2355,2.75
20150519,0.0177,2.2921,2.79
20150520,0.0279,2.2497,2.79
20150521,0.0203,2.1915,2.71
20150522,0.0203,2.1915,2.73
20150525,0.0177,2.211,#N/A
20150526,0.0203,2.1398,2.64
20150527,0.0152,2.1302,2.63
20150528,0.0127,2.1355,2.64
20150529,0.0076,2.1267,2.63
20150601,0.0102,2.1811,2.69
20150602,0.0127,2.2642,2.77
20150603,0.0178,2.366,2.87
20150604,0.0153,2.3088,2.78
20150605,0.0203,2.4112,2.87
20150608,0.0229,2.3833,2.86
20150609,0.0178,2.4384,2.89
20150610,0.0229,2.4838,2.96
20150611,0.0153,2.3774,2.84
20150612,0.0178,2.3974,2.84
20150615,0.0127,2.3579,2.83
20150616,0.0127,2.3113,2.79
20150617,0.0076,2.3185,2.82
20150618,0.0076,2.3347,2.86
20150619,0.0076,2.2614,2.76
20150622,0.0076,2.3763,2.87
20150623,0.0153,2.4088,2.92
20150624,0.0127,2.371,2.87
20150625,0.0076,2.4108,2.88
20150626,0.0076,2.4746,2.98
20150629,-0.0025,2.3262,2.82
20150630,0.0178,2.3587,2.83
20150701,0.0203,2.4239,2.92
20150702,0.0102,2.3832,2.9
20150703,0.0102,2.3832,#N/A
20150706,0.0153,2.287,2.78
20150707,0.0178,2.2592,2.74
20150708,0.0178,2.195,2.69
20150709,0.0178,2.3196,2.8
20150710,0.0153,2.4012,2.91
20150713,0.0153,2.4541,2.92
20150714,0.0152,2.4013,2.9
20150715,0.0177,2.3533,2.83
20150716,0.0203,2.3534,2.81
20150717,0.0228,2.3499,2.77
20150720,0.0356,2.3753,2.79
20150721,0.033,2.3292,2.77
20150722,0.0356,2.322,2.73
20150723,0.0356,2.2689,2.67
20150724,0.0407,2.2636,2.67
20150727,0.0458,2.2178,2.64
20150728,0.0559,2.251,2.66
20150729,0.0585,2.2871,2.69
20150730,0.0737,2.2574,2.66
20150731,0.0686,2.1839,2.61
20150803,0.0686,2.15,2.55
20150804,0.0864,2.2234,2.59
20150805,0.0788,2.2711,2.64
20150806,0.0407,2.2225,2.59
20150807,0.0661,2.1625,2.52
20150810,0.1166,2.2262,2.58
20150811,0.104,2.142,2.5
20150812,0.0989,2.1482,2.52
20150813,0.0989,2.1853,2.54
20150814,0.0913,2.1986,2.54
20150817,0.0788,2.1695,2.51
20150818,0.0915,2.1943,2.56
20150819,0.0458,2.1274,2.49
20150820,0.0203,2.0687,2.45
20150821,0.0305,2.0382,2.44
20150824,0.0229,2.0052,2.42
20150825,0.0636,2.0723,2.54
20150826,0.0636,2.177,2.64
20150827,0.0559,2.185,2.61
20150828,0.0585,2.1824,2.61
20150831,0.028,2.2197,2.64
20150901,0.0508,2.1542,2.62
20150902,0.0254,2.1861,2.66
20150903,0.0229,2.1605,2.64
20150904,0.0229,2.1605,2.58
20150907,0.033,2.127,#N/A
20150908,0.0456,2.1837,2.66
20150909,0.0355,2.2006,2.64
20150910,0.0228,2.2231,2.66
20150911,0.033,2.1894,2.63
20150914,0.0483,2.1859,2.62
20150915,0.0636,2.286,2.73
20150916,0.061,2.2969,2.75
20150917,0.0025,2.1914,2.69
20150918,0.0025,2.1914,2.58
20150921,-0.0076,2.1347,2.67
20150922,0.0025,2.2022,2.6
20150923,0.0076,2.1481,2.6
20150924,0.0102,2.1286,2.55
20150925,-0.0152,2.1642,2.6
20150928,0.0076,2.0959,2.51
20150929,0.0153,2.0562,2.48
20150930,0.0153,2.0395,2.51
20151001,-0.0152,2.0378,2.49
20151002,0.0025,1.9939,2.44
20151005,-0.0051,2.0563,2.52
20151006,-0.0051,2.0317,2.5
20151007,-0.0025,2.066,2.51
20151008,0.0076,2.1043,2.56
20151009,0.0076,2.1043,2.55
20151012,0.0076,2.0884,#N/A
20151013,0.0076,2.0424,2.49
20151014,-0.0025,1.9755,2.42
20151015,0.0025,1.9755,2.46
20151016,0.0102,2.0345,2.46
20151019,0.0178,2.0239,2.48
20151020,0.0178,2.0699,2.53
20151021,0.0102,2.0248,2.48
20151022,0.0076,2.0301,2.48
20151023,0.0127,2.0904,2.54
20151026,0.0229,2.0558,2.5
20151027,0.0203,2.039,2.48
20151028,0.0483,2.1012,2.5
20151029,0.0661,2.1727,2.6
20151030,0.0788,2.145,2.57
20151102,0.0786,2.145,2.6
20151103,0.0659,2.2117,2.65
20151104,0.0583,2.2234,2.66
20151105,0.0456,2.2316,2.68
20151106,0.0837,2.3282,2.76
20151109,0.1093,2.3438,2.79
20151110,0.1348,2.3438,2.76
20151111,0.1348,2.332,#N/A
20151112,0.1348,2.3133,2.75
20151113,0.122,2.2711,2.72
20151116,0.1246,2.2702,2.72
20151117,0.1373,2.2667,2.69
20151118,0.1271,2.2737,2.7
20151119,0.1042,2.25,2.66
20151120,0.1042,2.25,2.68
20151123,0.122,2.2377,2.66
20151124,0.1627,2.2386,2.65
20151125,0.1627,2.2341,2.64
20151126,0.1882,2.2341,#N/A
20151127,0.1754,2.221,2.64
20151130,0.2085,2.2069,2.63
20151201,0.2136,2.144,2.55
20151202,0.2111,2.1789,2.55
20151203,0.2085,2.3162,2.72
20151204,0.2212,2.2702,2.65
20151207,0.2467,2.2279,2.59
20151208,0.2823,2.2191,2.61
20151209,0.2594,2.2138,2.59
20151210,0.2416,2.2305,2.6
20151211,0.2263,2.1288,2.49
20151214,0.2442,2.2208,2.59
20151215,0.2594,2.2676,2.62
20151216,0.2671,2.2968,2.65
20151217,0.2263,2.2225,2.57
20151218,0.1856,2.2058,2.54
20151221,0.1678,2.1908,2.55
20151222,0.1678,2.1908,2.6
20151223,0.2034,2.2543,2.64
20151224,0.2034,2.2543,2.61
20151225,0.206,2.2419,#N/A
20151228,0.1983,2.2313,2.59
20151229,0.2187,2.305,2.69
20151230,0.2187,2.305,2.69
20151231,0.1856,2.2961,2.67
20160101,0.1729,2.2703,#N/A
20160104,0.1856,2.2428,2.64
20160105,0.2111,2.2383,2.67
20160106,0.206,2.1711,2.59
20160107,0.2136,2.1473,2.56
20160108,0.2136,2.1473,2.55
20160111,0.2009,2.1754,2.59
20160112,0.2136,2.1032,2.51
20160113,0.2238,2.0936,2.47
20160114,0.2518,2.09,2.51
20160115,0.2518,2.09,2.44
20160118,0.2391,2.0374,#N/A
20160119,0.2543,2.0556,2.45
20160120,0.2645,1.9833,2.41
20160121,0.2874,2.032,2.42
20160122,0.3052,2.0554,2.46
20160125,0.3129,2.0047,2.42
20160126,0.3154,1.9959,2.41
20160127,0.3205,1.9985,2.42
20160128,0.3307,1.9766,2.41
20160129,0.3179,1.9226,2.36
20160201,0.3536,1.9477,2.38
20160202,0.3485,1.8474,2.27
20160203,0.3383,1.8878,2.3
20160204,0.2976,1.8412,2.29
20160205,0.2976,1.8348,2.27
20160208,0.3103,1.7474,2.17
20160209,0.3154,1.7277,2.16
20160210,0.3154,1.7277,2.13
20160211,0.29,1.6607,2.06
20160212,0.29,1.6607,2.15
20160215,0.2899,1.7533,#N/A
20160216,0.2849,1.7749,2.19
20160217,0.3103,1.8173,2.24
20160218,0.3027,1.7422,2.17
20160219,0.2976,1.7457,2.17
20160222,0.3129,1.7509,2.18
20160223,0.3281,1.7234,2.16
20160224,0.3358,1.7501,2.16
20160225,0.3281,1.7148,2.14
20160226,0.3179,1.7641,2.2
20160229,0.3129,1.7641,2.19
20160301,0.3332,1.8266,2.28
20160302,0.3078,1.8406,2.27
20160303,0.2823,1.8354,2.23
20160304,0.2721,1.8767,2.29
20160307,0.3052,1.9075,2.3
20160308,0.3154,1.8287,2.22
20160309,0.3052,1.8769,2.27
20160310,0.3205,1.9342,2.29
20160311,0.3205,1.9902,2.34
20160314,0.3332,1.9611,2.33
20160315,0.3434,1.97,2.33
20160316,0.318,1.9082,2.32
20160317,0.295,1.896,2.28
20160318,0.295,1.896,2.26
20160321,0.3052,1.9165,2.31
20160322,0.3052,1.9413,2.32
20160323,0.3103,1.8796,2.25
20160324,0.3103,1.8796,2.28
20160325,0.29,1.9,#N/A
20160328,0.2849,1.887,2.26
20160329,0.2314,1.8062,2.2
20160330,0.2009,1.8264,2.24
20160331,0.2085,1.7696,2.2
20160401,0.2314,1.7715,2.2
20160404,0.2212,1.761,2.19
20160405,0.2289,1.7219,2.13
20160406,0.234,1.7567,2.17
20160407,0.2391,1.6872,2.1
20160408,0.2314,1.7194,2.13
20160411,0.2162,1.7238,2.14
20160412,0.234,1.7779,2.18
20160413,0.234,1.764,2.16
20160414,0.2289,1.7921,2.18
20160415,0.2289,1.7528,2.14
20160418,0.2111,1.7721,2.17
20160419,0.2212,1.7827,2.19
20160420,0.2365,1.847,2.25
20160421,0.234,1.8656,2.29
20160422,0.2365,1.8871,2.3
20160425,0.2365,1.9112,2.32
20160426,0.2518,1.9317,2.35
20160427,0.2492,1.8518,2.3
20160428,0.2492,1.8518,2.27
20160429,0.2187,1.8325,2.26
20160502,0.2238,1.8325,2.31
20160503,0.2238,1.8725,2.24
20160504,0.2085,1.7982,2.22
20160505,0.1983,1.7446,2.17
20160506,0.1983,1.7772,2.2
20160509,0.234,1.75,2.18
20160510,0.2518,1.7632,2.18
20160511,0.2569,1.7283,2.15
20160512,0.2696,1.7498,2.18
20160513,0.2747,1.7001,2.14
20160516,0.2696,1.7551,2.18
20160517,0.3103,1.7749,2.18
20160518,0.295,1.8547,2.27
20160519,0.3078,1.8496,2.24
20160520,0.3179,1.8401,2.24
20160523,0.3536,1.835,2.23
20160524,0.3536,1.8629,2.25
20160525,0.3332,1.8699,2.27
20160526,0.29,1.8299,2.24
20160527,0.29,1.8299,2.25
20160530,0.3154,1.8493,#N/A
20160531,0.3434,1.8476,2.23
20160601,0.3027,1.8372,2.22
20160602,0.2849,1.7998,2.17
20160603,0.2925,1.703,2.09
20160606,0.279,1.7375,2.12
20160607,0.267,1.7177,2.1
20160608,0.2435,1.7057,2.08
20160609,0.2638,1.686,2.05
20160610,0.2536,1.6448,2.02
20160613,0.2747,1.6122,2.01
20160614,0.2721,1.6139,2
20160615,0.262,1.5738,1.99
20160616,0.2594,1.5814,1.96
20160617,0.2645,1.6113,1.99
20160620,0.279,1.6904,2.03
20160621,0.2765,1.7086,2.07
20160622,0.2739,1.687,2.06
20160623,0.3044,1.7416,2.12
20160624,0.2536,1.5574,1.96
20160627,0.2562,1.437,1.83
20160628,0.2638,1.4656,1.83
20160629,0.2663,1.5156,1.86
20160630,0.2689,1.4706,1.86
20160701,0.2689,1.4706,1.81
20160704,0.2612,1.4442,#N/A
20160705,0.2689,1.3759,1.72
20160706,0.2765,1.3717,1.72
20160707,0.2892,1.3867,1.72
20160708,0.2815,1.3605,1.69
20160711,0.2925,1.432,1.73
20160712,0.3027,1.5084,1.82
20160713,0.3078,1.4786,1.77
20160714,0.3154,1.5357,1.84
20160715,0.3154,1.5357,1.9
20160718,0.312,1.5846,1.9
20160719,0.3222,1.5519,1.88
20160720,0.3272,1.5845,1.91
20160721,0.3196,1.5553,1.9
20160722,0.3222,1.5673,1.9
20160725,0.2968,1.5759,1.9
20160726,0.3146,1.5647,1.89
20160727,0.2942,1.4995,1.84
20160728,0.246,1.5063,1.83
20160729,0.2638,1.4524,1.78
20160801,0.2739,1.5259,1.84
20160802,0.2841,1.5568,1.88
20160803,0.2765,1.5447,1.88
20160804,0.2638,1.5026,1.84
20160805,0.2689,1.5904,1.91
20160808,0.29,1.5938,1.91
20160809,0.2976,1.5489,1.86
20160810,0.2976,1.5489,1.83
20160811,0.29,1.5601,1.89
20160812,0.2798,1.5144,1.85
20160815,0.2714,1.5584,1.9
20160816,0.2816,1.5746,1.92
20160817,0.2993,1.55,1.9
20160818,0.2942,1.5364,1.89
20160819,0.3018,1.5807,1.93
20160822,0.2993,1.5441,1.88
20160823,0.312,1.5475,1.88
20160824,0.3196,1.5628,1.89
20160825,0.3272,1.5765,1.91
20160826,0.3247,1.6322,1.96
20160829,0.3247,1.5603,1.9
20160830,0.3323,1.568,1.91
20160831,0.3349,1.5809,1.9
20160901,0.3272,1.5689,1.9
20160902,0.3272,1.5689,1.95
20160905,0.3272,1.6049,#N/A
20160906,0.3383,1.5357,1.9
20160907,0.3434,1.5391,1.89
20160908,0.346,1.5973,1.98
20160909,0.346,1.6758,2.05
20160912,0.373,1.6637,2.05
20160913,0.3603,1.729,2.12
20160914,0.3272,1.6986,2.1
20160915,0.2917,1.6925,2.13
20160916,0.2917,1.6925,2.1
20160919,0.2917,1.7119,2.1
20160920,0.2993,1.6893,2.09
20160921,0.2993,1.6893,2.06
20160922,0.175,1.6201,2.02
20160923,0.1775,1.6211,2.02
20160926,0.2486,1.584,2
20160927,0.2689,1.5582,1.96
20160928,0.279,1.5703,1.96
20160929,0.2587,1.5591,1.95
20160930,0.2765,1.5954,1.99
20161003,0.318,1.6213,2.01
20161004,0.3281,1.6882,2.08
20161005,0.3281,1.704,2.11
20161006,0.3332,1.7373,2.14
20161007,0.3332,1.7373,2.14
20161010,0.3256,1.7209,#N/A
20161011,0.35,1.7648,2.17
20161012,0.3603,1.7693,2.19
20161013,0.2892,1.7422,2.15
20161014,0.3095,1.8041,2.22
20161017,0.3298,1.7662,2.19
20161018,0.3425,1.7372,2.18
20161019,0.3298,1.746,2.18
20161020,0.3349,1.7575,2.17
20161021,0.3323,1.7348,2.15
20161024,0.3196,1.7684,2.18
20161025,0.3476,1.757,2.17
20161026,0.3298,1.7933,2.2
20161027,0.2917,1.8529,2.26
20161028,0.2866,1.8496,2.27
20161031,0.3511,1.8248,2.25
20161101,0.3612,1.8266,2.24
20161102,0.3612,1.8266,2.22
20161103,0.374,1.8125,2.25
20161104,0.3663,1.7773,2.22
20161107,0.4085,1.8271,2.26
20161108,0.4288,1.8549,2.29
20161109,0.4339,2.0529,2.52
20161110,0.4339,2.1518,2.58
20161111,0.4796,2.1518,#N/A
20161114,0.5254,2.2614,2.65
20161115,0.4949,2.2198,2.64
20161116,0.4619,2.2225,2.61
20161117,0.4339,2.3017,2.69
20161118,0.439,2.3557,2.7
20161121,0.4822,2.3163,2.69
20161122,0.4822,2.3163,2.69
20161123,0.4898,2.3525,2.71
20161124,0.5127,2.3525,#N/A
20161125,0.5025,2.359,2.71
20161128,0.4873,2.3115,2.68
20161129,0.4847,2.2919,2.66
20161130,0.4949,2.3837,2.73
20161201,0.4745,2.4517,2.82
20161202,0.4771,2.384,2.78
20161205,0.4873,2.3968,2.76
20161206,0.5,2.3905,2.77
20161207,0.5,2.3419,2.73
20161208,0.5101,2.4098,2.81
20161209,0.5406,2.4647,2.87
20161212,0.5356,2.4721,2.86
20161213,0.5406,2.4725,2.85
20161214,0.5406,2.5746,2.86
20161215,0.5127,2.6053,2.89
20161216,0.5025,2.5918,2.91
20161219,0.5127,2.5421,2.85
20161220,0.5228,2.5597,2.88
20161221,0.5152,2.5368,2.86
20161222,0.5152,2.5368,2.86
20161223,0.505,2.5526,2.86
20161226,0.5126,2.5421,#N/A
20161227,0.5406,2.5607,2.88
20161228,0.5152,2.5091,2.83
20161229,0.4593,2.4752,2.82
20161230,0.4593,2.4752,2.79
20170102,0.4593,2.4752,#N/A
20170103,0.5279,2.4455,2.78
20170104,0.5305,2.4401,2.78
20170105,0.5254,2.3481,2.69
20170106,0.5254,2.3481,2.73
20170109,0.5152,2.3676,2.69
20170110,0.5178,2.3795,2.69
20170111,0.5101,2.3732,2.68
20170112,0.5228,2.3616,2.68
20170113,0.5228,2.3616,2.71
20170116,0.533,2.3976,#N/A
20170117,0.5432,2.3256,2.66
20170118,0.5355,2.4299,2.74
20170119,0.5127,2.4733,2.77
20170120,0.505,2.4671,2.79
20170123,0.5127,2.3992,2.72
20170124,0.5101,2.4665,2.78
20170125,0.5,2.5128,2.84
20170126,0.505,2.5056,2.82
20170127,0.5152,2.4855,2.8
20170130,0.5254,2.4894,2.82
20170131,0.5203,2.4617,2.78
20170201,0.5127,2.472,2.8
20170202,0.505,2.474,2.8
20170203,0.505,2.4641,2.82
20170206,0.5305,2.4079,2.76
20170207,0.5355,2.3924,2.74
20170208,0.5432,2.3212,2.68
20170209,0.5432,2.3947,2.74
20170210,0.5406,2.4081,2.75
20170213,0.5305,2.4349,2.77
20170214,0.5457,2.4707,2.81
20170215,0.5355,2.495,2.84
20170216,0.5254,2.4493,2.8
20170217,0.5254,2.4493,2.78
20170220,0.5152,2.4155,#N/A
20170221,0.5305,2.4299,2.78
20170222,0.5178,2.4138,2.78
20170223,0.5101,2.372,2.75
20170224,0.5177,2.3152,2.69
20170227,0.5,2.365,2.72
20170228,0.6118,2.3962,2.7
20170301,0.6372,2.4553,2.81
20170302,0.6728,2.4779,2.84
20170303,0.7058,2.4789,2.83
20170306,0.7263,2.5006,2.84
20170307,0.7542,2.5179,2.85
20170308,0.7339,2.5606,2.89
20170309,0.7389,2.6083,2.94
20170310,0.7465,2.5757,2.94
20170313,0.767,2.6233,2.97
20170314,0.7746,2.6023,2.94
20170315,0.739,2.4968,2.87
20170316,0.7364,2.5404,2.89
20170317,0.7364,2.5404,2.86
20170320,0.7568,2.4646,2.83
20170321,0.7695,2.4186,2.79
20170322,0.772,2.407,2.76
20170323,0.7644,2.4223,2.76
20170324,0.772,2.4134,2.74
20170327,0.767,2.3775,2.73
20170328,0.7899,2.4198,2.77
20170329,0.7797,2.3785,2.74
20170330,0.7644,2.4208,2.78
20170331,0.7567,2.3858,2.76
20170403,0.7644,2.3213,2.71
20170404,0.7924,2.3634,2.72
20170405,0.7975,2.3374,2.71
20170406,0.8026,2.341,2.72
20170407,0.8203,2.3824,2.74
20170410,0.8179,2.3653,2.72
20170411,0.8153,2.2972,2.67
20170412,0.8077,2.2393,2.65
20170413,0.8077,2.2393,2.62
20170414,0.8102,2.2351,#N/A
20170417,0.8128,2.2519,2.65
20170418,0.8179,2.1721,2.56
20170419,0.8051,2.2146,2.59
20170420,0.7949,2.2323,2.61
20170421,0.7872,2.2483,2.61
20170424,0.8179,2.2751,2.65
20170425,0.823,2.3343,2.71
20170426,0.828,2.3074,2.69
20170427,0.8051,2.2975,2.68
20170428,0.8,2.285,2.67
20170501,0.851,2.3191,2.71
20170502,0.851,2.3191,2.68
20170503,0.8255,2.2805,2.7
20170504,0.8509,2.3201,2.73
20170505,0.8738,2.349,2.73
20170508,0.9044,2.3889,2.76
20170509,0.9095,2.398,2.79
20170510,0.8993,2.4148,2.79
20170511,0.8738,2.39,2.78
20170512,0.8763,2.3257,2.74
20170515,0.8993,2.345,2.76
20170516,0.9121,2.3248,2.74
20170517,0.9044,2.2234,2.65
20170518,0.9171,2.2286,2.64
20170519,0.9119,2.2346,2.63
20170522,0.9044,2.2555,2.64
20170523,0.9248,2.2808,2.68
20170524,0.9299,2.2519,2.65
20170525,0.9298,2.2554,2.65
20170526,0.9298,2.2554,2.65
20170529,0.9348,2.2482,#N/A
20170530,0.9477,2.2089,2.61
20170531,0.9782,2.2045,2.6
20170601,0.9757,2.2106,2.6
20170602,0.9756,2.1591,2.53
20170605,0.9758,2.1825,2.56
20170606,0.9808,2.1477,2.53
20170607,0.9808,2.1477,2.56
20170608,0.9935,2.1737,2.57
20170609,1.0011,2.1902,2.59
20170612,1.0087,2.1988,2.59
20170613,1,2.2145,2.6
20170614,1.0088,2.212,2.53
20170615,1.0114,2.1266,2.52
20170616,1.0113,2.1622,2.52
20170619,1.0087,2.1333,2.53
20170620,1.0191,2.1916,2.49
20170621,1.019,2.1584,2.48
20170622,0.9884,2.1636,2.47
20170623,0.9553,2.1487,2.48
20170626,0.9603,2.1442,2.46
20170627,0.9859,2.138,2.52
20170628,1.0139,2.207,2.55
20170629,1.0088,2.2272,2.59
20170630,1.0292,2.2677,2.61
20170703,1.0265,2.3056,2.65
20170704,1.0265,2.3056,#N/A
20170705,1.0496,2.3492,2.63
20170706,1.047,2.3233,2.68
20170707,1.0394,2.3679,2.71
20170710,1.0367,2.3875,2.7
20170711,1.0522,2.375,2.69
20170712,1.0522,2.3607,2.65
20170713,1.0547,2.3197,2.69
20170714,1.0317,2.3466,2.67
20170717,1.0367,2.334,2.65
20170718,1.0573,2.3153,2.61
20170719,1.07,2.2602,2.61
20170720,1.1082,2.2708,2.6
20170721,1.1413,2.2601,2.57
20170724,1.1718,2.2414,2.59
20170725,1.1975,2.2564,2.67
20170726,1.1694,2.3375,2.65
20170727,1.1311,2.2875,2.68
20170728,1.1056,2.3151,2.65
20170731,1.08,2.2892,2.66
20170801,1.0624,2.2954,2.61
20170802,1.0776,2.2535,2.6
20170803,1.0725,2.2713,2.56
20170804,1.0827,2.2224,2.61
20170807,1.0698,2.2658,2.6
20170808,1.0394,2.2533,2.63
20170809,1.0573,2.264,2.59
20170810,1.047,2.2483,2.55
20170811,1.0419,2.1993,2.55
20170814,1.0393,2.1941,2.57
20170815,1.0267,2.2194,2.6
20170816,1.0318,2.2737,2.58
20170817,1.0343,2.2255,2.54
20170818,1.0088,2.1844,2.54
20170821,1.0113,2.1957,2.52
20170822,1.0038,2.18,2.55
20170823,1.0114,2.214,2.51
20170824,1.0012,2.166,2.53
20170825,1.0216,2.1956,2.51
20170828,1.0164,2.1676,2.51
20170829,1.0216,2.1597,2.48
20170830,1.0292,2.1292,2.49
20170831,1.0241,2.1336,2.47
20170901,0.9961,2.1187,2.51
20170904,0.9961,2.1187,#N/A
20170905,1.0138,2.1674,2.43
20170906,1.0292,2.0622,2.46
20170907,1.0649,2.1055,2.4
20170908,1.0445,2.0387,2.41
20170911,1.0444,2.0524,2.49
20170912,1.0522,2.1323,2.52
20170913,1.042,2.169,2.53
20170914,1.0394,2.1902,2.52
20170915,1.0546,2.1867,2.52
20170918,1.0393,2.206,2.56
20170919,1.0445,2.2298,2.57
20170920,1.042,2.2483,2.59
20170921,1.0419,2.2687,2.57
20170922,1.0521,2.2775,2.57
20170925,1.0214,2.2518,2.53
20170926,1.0522,2.22,2.54
20170927,1.0649,2.2385,2.62
20170928,1.0623,2.3114,2.63
20170929,1.0572,2.3087,2.63
20171002,1.0572,2.3338,2.64
20171003,1.042,2.341,2.63
20171004,1.0674,2.3258,2.64
20171005,1.0725,2.3249,2.65
20171006,1.0699,2.35,2.68
20171009,1.0699,2.35,#N/A
20171010,1.0724,2.3608,2.65
20171011,1.0878,2.3618,2.64
20171012,1.0929,2.3501,2.62
20171013,1.0801,2.3207,2.58
20171016,1.0724,2.2742,2.58
20171017,1.0749,2.3055,2.58
20171018,1.1006,2.3011,2.62
20171019,1.0954,2.3459,2.6
20171020,1.1056,2.3181,2.67
20171023,1.1081,2.3839,2.66
20171024,1.0981,2.3686,2.7
20171025,1.121,2.4175,2.72
20171026,1.1107,2.4329,2.74
20171027,1.1031,2.463,2.71
20171030,1.103,2.4077,2.66
20171031,1.1338,2.3706,2.66
20171101,1.1465,2.3787,2.63
20171102,1.1668,2.3733,2.61
20171103,1.1668,2.3444,2.59
20171106,1.182,2.3328,2.58
20171107,1.1975,2.3174,2.56
20171108,1.2153,2.3166,2.57
20171109,1.2306,2.324,2.59
20171110,1.2306,2.3406,2.67
20171113,1.2304,2.3992,2.67
20171114,1.2358,2.4091,2.64
20171115,1.2587,2.3726,2.58
20171116,1.2459,2.3213,2.62
20171117,1.2662,2.3771,2.59
20171120,1.2661,2.3435,2.6
20171121,1.2791,2.3683,2.58
20171122,1.3122,2.363,2.57
20171123,1.3122,2.363,#N/A
20171124,1.2917,2.3187,2.58
20171127,1.2712,2.3427,2.57
20171128,1.2842,2.3401,2.58
20171129,1.2969,2.3277,2.62
20171130,1.302,2.3882,2.65
20171201,1.2637,2.4097,2.58
20171204,1.2738,2.3624,2.58
20171205,1.2944,2.3723,2.55
20171206,1.3071,2.3509,2.53
20171207,1.2918,2.3394,2.58
20171208,1.2815,2.3652,2.59
20171211,1.2814,2.378,2.59
20171212,1.3123,2.3897,2.6
20171213,1.3378,2.4031,2.56
20171214,1.3045,2.3433,2.53
20171215,1.3121,2.3513,2.52
20171218,1.3146,2.3576,2.57
20171219,1.3531,2.3935,2.66
20171220,1.3786,2.4682,2.71
20171221,1.3836,2.4991,2.68
20171222,1.3504,2.4855,2.68
20171225,1.3504,2.4855,#N/A
20171226,1.3324,2.483,2.66
20171227,1.4552,2.4795,2.59
20171228,1.4449,2.4343,2.6
20171229,1.3861,2.4325,2.58
20180101,1.3861,2.4325,#N/A
20180102,1.3885,2.4074,2.64
20180103,1.3986,2.4635,2.62
20180104,1.4015,2.4482,2.62
20180105,1.404,2.4536,2.64
20180108,1.4064,2.4774,2.65
20180109,1.4497,2.4794,2.72
20180110,1.4424,2.5544,2.73
20180111,1.4168,2.5563,2.72
20180112,1.4295,2.538,2.71
20180115,1.4295,2.538,#N/A
20180116,1.4472,2.5484,2.69
20180117,1.4348,2.5374,2.71
20180118,1.4449,2.5899,2.77
20180119,1.4372,2.625,2.78
20180122,1.4345,2.6605,2.79
20180123,1.4323,2.6504,2.77
20180124,1.422,2.614,2.8
20180125,1.4398,2.6478,2.76
20180126,1.4244,2.621,2.79
20180129,1.4243,2.6622,2.82
20180130,1.4348,2.6949,2.86
20180131,1.4679,2.7157,2.83
