INDEX_NAME,INDEX_CODE,INDEX_DATE,CLOSE_INDEX_VALUE,NET_CHANGE,% CHANGE
S&P SmallCap 600 Pure Value (TR),600PVTR,24-May-99,1783.904587,-10.34103934,-0.005763447
S&P SmallCap 600 Pure Value (TR),600PVTR,25-May-99,1778.34638,-5.558207123,-0.003115754
S&P SmallCap 600 Pure Value (TR),600PVTR,26-May-99,1770.760032,-7.586347364,-0.004265956
S&P SmallCap 600 Pure Value (TR),600PVTR,27-May-99,1764.098655,-6.661377835,-0.003761875
S&P SmallCap 600 Pure Value (TR),600PVTR,28-May-99,1775.033298,10.93464389,0.006198431
S&P SmallCap 600 Pure Value (TR),600PVTR,1-Jun-99,1789.014237,13.98093813,0.007876437
S&P SmallCap 600 Pure Value (TR),600PVTR,2-Jun-99,1798.617487,9.603250016,0.0053679
S&P SmallCap 600 Pure Value (TR),600PVTR,3-Jun-99,1797.484424,-1.13306221,-0.000629963
S&P SmallCap 600 Pure Value (TR),600PVTR,4-Jun-99,1804.321635,6.837210236,0.003803766
S&P SmallCap 600 Pure Value (TR),600PVTR,7-Jun-99,1810.468008,6.146373633,0.003406473
S&P SmallCap 600 Pure Value (TR),600PVTR,8-Jun-99,1809.717145,-0.750863713,-0.000414735
S&P SmallCap 600 Pure Value (TR),600PVTR,9-Jun-99,1818.322653,8.605508573,0.004755168
S&P SmallCap 600 Pure Value (TR),600PVTR,10-Jun-99,1813.05601,-5.26664334,-0.002896429
S&P SmallCap 600 Pure Value (TR),600PVTR,11-Jun-99,1806.11008,-6.945930088,-0.003831062
S&P SmallCap 600 Pure Value (TR),600PVTR,14-Jun-99,1801.703946,-4.406133259,-0.002439571
S&P SmallCap 600 Pure Value (TR),600PVTR,15-Jun-99,1810.142837,8.43889037,0.004683839
S&P SmallCap 600 Pure Value (TR),600PVTR,16-Jun-99,1819.06241,8.919573043,0.004927552
S&P SmallCap 600 Pure Value (TR),600PVTR,17-Jun-99,1829.055023,9.992612795,0.005493277
S&P SmallCap 600 Pure Value (TR),600PVTR,18-Jun-99,1835.423151,6.36812786,0.003481649
S&P SmallCap 600 Pure Value (TR),600PVTR,21-Jun-99,1843.625995,8.202844696,0.004469185
S&P SmallCap 600 Pure Value (TR),600PVTR,22-Jun-99,1849.873935,6.247939541,0.003388941
S&P SmallCap 600 Pure Value (TR),600PVTR,23-Jun-99,1844.025651,-5.848283524,-0.00316145
S&P SmallCap 600 Pure Value (TR),600PVTR,24-Jun-99,1836.854829,-7.170821938,-0.003888678
S&P SmallCap 600 Pure Value (TR),600PVTR,25-Jun-99,1838.596626,1.741796815,0.00094825
S&P SmallCap 600 Pure Value (TR),600PVTR,28-Jun-99,1868.989399,30.39277281,0.016530419
S&P SmallCap 600 Pure Value (TR),600PVTR,29-Jun-99,1878.526299,9.53690015,0.005102704
S&P SmallCap 600 Pure Value (TR),600PVTR,30-Jun-99,1885.593944,7.067645083,0.003762335
S&P SmallCap 600 Pure Value (TR),600PVTR,1-Jul-99,1908.105606,22.51166134,0.011938764
S&P SmallCap 600 Pure Value (TR),600PVTR,2-Jul-99,1906.703322,-1.402283447,-0.000734909
S&P SmallCap 600 Pure Value (TR),600PVTR,6-Jul-99,1906.301562,-0.401759673,-0.000210709
S&P SmallCap 600 Pure Value (TR),600PVTR,7-Jul-99,1901.461852,-4.839710252,-0.002538796
S&P SmallCap 600 Pure Value (TR),600PVTR,8-Jul-99,1889.783714,-11.67813792,-0.006141663
S&P SmallCap 600 Pure Value (TR),600PVTR,9-Jul-99,1901.282791,11.49907634,0.006084864
S&P SmallCap 600 Pure Value (TR),600PVTR,12-Jul-99,1912.891992,11.60920149,0.006105984
S&P SmallCap 600 Pure Value (TR),600PVTR,13-Jul-99,1903.891925,-9.00006713,-0.004704953
S&P SmallCap 600 Pure Value (TR),600PVTR,14-Jul-99,1903.206761,-0.685164215,-0.000359876
S&P SmallCap 600 Pure Value (TR),600PVTR,15-Jul-99,1914.016918,10.81015714,0.00567997
S&P SmallCap 600 Pure Value (TR),600PVTR,16-Jul-99,1917.803603,3.786684791,0.001978397
S&P SmallCap 600 Pure Value (TR),600PVTR,19-Jul-99,1909.841453,-7.962150095,-0.004151703
S&P SmallCap 600 Pure Value (TR),600PVTR,20-Jul-99,1891.429399,-18.41205367,-0.009640619
S&P SmallCap 600 Pure Value (TR),600PVTR,21-Jul-99,1897.77568,6.346281279,0.003355283
S&P SmallCap 600 Pure Value (TR),600PVTR,22-Jul-99,1892.871243,-4.904437222,-0.002584308
S&P SmallCap 600 Pure Value (TR),600PVTR,23-Jul-99,1889.07901,-3.792233369,-0.002003429
S&P SmallCap 600 Pure Value (TR),600PVTR,26-Jul-99,1871.784243,-17.2947668,-0.009155132
S&P SmallCap 600 Pure Value (TR),600PVTR,27-Jul-99,1876.231494,4.447251318,0.002375942
S&P SmallCap 600 Pure Value (TR),600PVTR,28-Jul-99,1873.952917,-2.278577078,-0.001214443
S&P SmallCap 600 Pure Value (TR),600PVTR,29-Jul-99,1859.689169,-14.26374838,-0.007611583
S&P SmallCap 600 Pure Value (TR),600PVTR,30-Jul-99,1871.696814,12.00764521,0.006456802
S&P SmallCap 600 Pure Value (TR),600PVTR,2-Aug-99,1876.573022,4.876207737,0.002605234
S&P SmallCap 600 Pure Value (TR),600PVTR,3-Aug-99,1857.679823,-18.89319876,-0.010067926
S&P SmallCap 600 Pure Value (TR),600PVTR,4-Aug-99,1848.329342,-9.35048063,-0.005033419
S&P SmallCap 600 Pure Value (TR),600PVTR,5-Aug-99,1832.934343,-15.39499868,-0.008329143
S&P SmallCap 600 Pure Value (TR),600PVTR,6-Aug-99,1825.080509,-7.85383431,-0.004284842
S&P SmallCap 600 Pure Value (TR),600PVTR,9-Aug-99,1823.300587,-1.779922604,-0.000975257
S&P SmallCap 600 Pure Value (TR),600PVTR,10-Aug-99,1814.229582,-9.071004128,-0.004975046
S&P SmallCap 600 Pure Value (TR),600PVTR,11-Aug-99,1819.679235,5.449652901,0.003003839
S&P SmallCap 600 Pure Value (TR),600PVTR,12-Aug-99,1821.559179,1.879943231,0.001033118
S&P SmallCap 600 Pure Value (TR),600PVTR,13-Aug-99,1840.106016,18.54683706,0.010181847
S&P SmallCap 600 Pure Value (TR),600PVTR,16-Aug-99,1833.704627,-6.401389066,-0.003478815
S&P SmallCap 600 Pure Value (TR),600PVTR,17-Aug-99,1837.142165,3.437538421,0.001874641
S&P SmallCap 600 Pure Value (TR),600PVTR,18-Aug-99,1836.185712,-0.95645337,-0.00052062
S&P SmallCap 600 Pure Value (TR),600PVTR,19-Aug-99,1846.59449,10.40877824,0.005668696
S&P SmallCap 600 Pure Value (TR),600PVTR,20-Aug-99,1845.314194,-1.280295893,-0.000693328
S&P SmallCap 600 Pure Value (TR),600PVTR,23-Aug-99,1844.869238,-0.444955915,-0.000241127
S&P SmallCap 600 Pure Value (TR),600PVTR,24-Aug-99,1830.15521,-14.7140277,-0.007975648
S&P SmallCap 600 Pure Value (TR),600PVTR,25-Aug-99,1829.255953,-0.899257422,-0.000491356
S&P SmallCap 600 Pure Value (TR),600PVTR,26-Aug-99,1818.635455,-10.62049808,-0.005805911
S&P SmallCap 600 Pure Value (TR),600PVTR,27-Aug-99,1815.541808,-3.093646682,-0.001701081
S&P SmallCap 600 Pure Value (TR),600PVTR,30-Aug-99,1809.170983,-6.370825467,-0.003509049
S&P SmallCap 600 Pure Value (TR),600PVTR,31-Aug-99,1790.843974,-18.32700894,-0.010130059
S&P SmallCap 600 Pure Value (TR),600PVTR,1-Sep-99,1801.700554,10.85658034,0.00606227
S&P SmallCap 600 Pure Value (TR),600PVTR,2-Sep-99,1782.42726,-19.27329448,-0.01069728
S&P SmallCap 600 Pure Value (TR),600PVTR,3-Sep-99,1803.34358,20.91632058,0.01173474
S&P SmallCap 600 Pure Value (TR),600PVTR,7-Sep-99,1803.530586,0.187006188,0.0001037
S&P SmallCap 600 Pure Value (TR),600PVTR,8-Sep-99,1790.482293,-13.04829339,-0.007234861
S&P SmallCap 600 Pure Value (TR),600PVTR,9-Sep-99,1788.610871,-1.871421739,-0.001045205
S&P SmallCap 600 Pure Value (TR),600PVTR,10-Sep-99,1794.968842,6.357971186,0.003554698
S&P SmallCap 600 Pure Value (TR),600PVTR,13-Sep-99,1796.262112,1.293269497,0.000720497
S&P SmallCap 600 Pure Value (TR),600PVTR,14-Sep-99,1784.258912,-12.00320016,-0.006682321
S&P SmallCap 600 Pure Value (TR),600PVTR,15-Sep-99,1793.24016,8.981248469,0.005033602
S&P SmallCap 600 Pure Value (TR),600PVTR,16-Sep-99,1775.761772,-17.47838782,-0.009746819
S&P SmallCap 600 Pure Value (TR),600PVTR,17-Sep-99,1774.60662,-1.155152138,-0.000650511
S&P SmallCap 600 Pure Value (TR),600PVTR,20-Sep-99,1762.934135,-11.67248487,-0.006577506
S&P SmallCap 600 Pure Value (TR),600PVTR,21-Sep-99,1740.440861,-22.4932749,-0.012758999
S&P SmallCap 600 Pure Value (TR),600PVTR,22-Sep-99,1729.285235,-11.15562509,-0.006409655
S&P SmallCap 600 Pure Value (TR),600PVTR,23-Sep-99,1705.028382,-24.25685373,-0.014027098
S&P SmallCap 600 Pure Value (TR),600PVTR,24-Sep-99,1692.431961,-12.59642025,-0.007387807
S&P SmallCap 600 Pure Value (TR),600PVTR,27-Sep-99,1709.618646,17.18668478,0.010155023
S&P SmallCap 600 Pure Value (TR),600PVTR,28-Sep-99,1699.162118,-10.45652865,-0.006116293
S&P SmallCap 600 Pure Value (TR),600PVTR,29-Sep-99,1700.443976,1.281858816,0.000754406
S&P SmallCap 600 Pure Value (TR),600PVTR,30-Sep-99,1705.966523,5.522546373,0.003247709
S&P SmallCap 600 Pure Value (TR),600PVTR,1-Oct-99,1700.773153,-5.193370071,-0.003044239
S&P SmallCap 600 Pure Value (TR),600PVTR,4-Oct-99,1706.597231,5.824078698,0.003424371
S&P SmallCap 600 Pure Value (TR),600PVTR,5-Oct-99,1699.367298,-7.22993385,-0.004236462
S&P SmallCap 600 Pure Value (TR),600PVTR,6-Oct-99,1708.122752,8.755454739,0.005152185
S&P SmallCap 600 Pure Value (TR),600PVTR,7-Oct-99,1693.592202,-14.53055002,-0.008506736
S&P SmallCap 600 Pure Value (TR),600PVTR,8-Oct-99,1689.374044,-4.218158557,-0.002490658
S&P SmallCap 600 Pure Value (TR),600PVTR,11-Oct-99,1684.557539,-4.816504257,-0.002851059
S&P SmallCap 600 Pure Value (TR),600PVTR,12-Oct-99,1672.810926,-11.74661372,-0.006973115
S&P SmallCap 600 Pure Value (TR),600PVTR,13-Oct-99,1656.666935,-16.14399087,-0.009650816
S&P SmallCap 600 Pure Value (TR),600PVTR,14-Oct-99,1654.509605,-2.157329615,-0.001302211
S&P SmallCap 600 Pure Value (TR),600PVTR,15-Oct-99,1654.627346,0.117740629,7.11635E-05
S&P SmallCap 600 Pure Value (TR),600PVTR,18-Oct-99,1638.476832,-16.15051357,-0.009760816
S&P SmallCap 600 Pure Value (TR),600PVTR,19-Oct-99,1642.41385,3.937017177,0.002402852
S&P SmallCap 600 Pure Value (TR),600PVTR,20-Oct-99,1637.452093,-4.961756645,-0.003021015
S&P SmallCap 600 Pure Value (TR),600PVTR,21-Oct-99,1625.588265,-11.86382759,-0.007245298
S&P SmallCap 600 Pure Value (TR),600PVTR,22-Oct-99,1639.529225,13.94095959,0.008575947
S&P SmallCap 600 Pure Value (TR),600PVTR,25-Oct-99,1623.573866,-15.9553592,-0.009731671
S&P SmallCap 600 Pure Value (TR),600PVTR,26-Oct-99,1620.062059,-3.511806583,-0.00216301
S&P SmallCap 600 Pure Value (TR),600PVTR,27-Oct-99,1606.943899,-13.11816041,-0.00809732
S&P SmallCap 600 Pure Value (TR),600PVTR,28-Oct-99,1614.79301,7.849110858,0.004884496
S&P SmallCap 600 Pure Value (TR),600PVTR,29-Oct-99,1609.243352,-5.54965735,-0.003436761
S&P SmallCap 600 Pure Value (TR),600PVTR,1-Nov-99,1613.89297,4.649618156,0.002889319
S&P SmallCap 600 Pure Value (TR),600PVTR,2-Nov-99,1618.390575,4.497605157,0.002786805
S&P SmallCap 600 Pure Value (TR),600PVTR,3-Nov-99,1636.943706,18.55313093,0.011463939
S&P SmallCap 600 Pure Value (TR),600PVTR,4-Nov-99,1633.865173,-3.078532957,-0.001880659
S&P SmallCap 600 Pure Value (TR),600PVTR,5-Nov-99,1625.593343,-8.271830714,-0.005062738
S&P SmallCap 600 Pure Value (TR),600PVTR,8-Nov-99,1622.157047,-3.436295495,-0.002113872
S&P SmallCap 600 Pure Value (TR),600PVTR,9-Nov-99,1636.349161,14.19211329,0.008748914
S&P SmallCap 600 Pure Value (TR),600PVTR,10-Nov-99,1632.753721,-3.595439436,-0.002197232
S&P SmallCap 600 Pure Value (TR),600PVTR,11-Nov-99,1632.195687,-0.558034359,-0.000341775
S&P SmallCap 600 Pure Value (TR),600PVTR,12-Nov-99,1639.448728,7.253041336,0.004443733
S&P SmallCap 600 Pure Value (TR),600PVTR,15-Nov-99,1651.023784,11.57505608,0.007060334
S&P SmallCap 600 Pure Value (TR),600PVTR,16-Nov-99,1662.018595,10.9948111,0.00665939
S&P SmallCap 600 Pure Value (TR),600PVTR,17-Nov-99,1670.193553,8.174957887,0.004918692
S&P SmallCap 600 Pure Value (TR),600PVTR,18-Nov-99,1673.104609,2.911055949,0.001742945
S&P SmallCap 600 Pure Value (TR),600PVTR,19-Nov-99,1671.113563,-1.991045803,-0.001190031
S&P SmallCap 600 Pure Value (TR),600PVTR,22-Nov-99,1669.937078,-1.176485146,-0.000704013
S&P SmallCap 600 Pure Value (TR),600PVTR,23-Nov-99,1658.840714,-11.09636371,-0.00664478
S&P SmallCap 600 Pure Value (TR),600PVTR,24-Nov-99,1653.215936,-5.624778163,-0.003390789
S&P SmallCap 600 Pure Value (TR),600PVTR,26-Nov-99,1657.070123,3.854187128,0.002331327
S&P SmallCap 600 Pure Value (TR),600PVTR,29-Nov-99,1651.487783,-5.582340559,-0.003368802
S&P SmallCap 600 Pure Value (TR),600PVTR,30-Nov-99,1643.972663,-7.515120176,-0.004550515
S&P SmallCap 600 Pure Value (TR),600PVTR,1-Dec-99,1652.104122,8.13145884,0.004946225
S&P SmallCap 600 Pure Value (TR),600PVTR,2-Dec-99,1645.481204,-6.622918003,-0.004008778
S&P SmallCap 600 Pure Value (TR),600PVTR,3-Dec-99,1643.128924,-2.352279697,-0.001429539
S&P SmallCap 600 Pure Value (TR),600PVTR,6-Dec-99,1636.685127,-6.443796652,-0.003921662
S&P SmallCap 600 Pure Value (TR),600PVTR,7-Dec-99,1617.163303,-19.52182418,-0.01192766
S&P SmallCap 600 Pure Value (TR),600PVTR,8-Dec-99,1608.54903,-8.614272513,-0.00532678
S&P SmallCap 600 Pure Value (TR),600PVTR,9-Dec-99,1596.333345,-12.21568502,-0.007594226
S&P SmallCap 600 Pure Value (TR),600PVTR,10-Dec-99,1608.391593,12.05824739,0.007553715
S&P SmallCap 600 Pure Value (TR),600PVTR,13-Dec-99,1612.721984,4.330391602,0.002692374
S&P SmallCap 600 Pure Value (TR),600PVTR,14-Dec-99,1598.415958,-14.30602607,-0.008870733
S&P SmallCap 600 Pure Value (TR),600PVTR,15-Dec-99,1596.256991,-2.158967051,-0.001350692
S&P SmallCap 600 Pure Value (TR),600PVTR,16-Dec-99,1594.734986,-1.522005743,-0.000953484
S&P SmallCap 600 Pure Value (TR),600PVTR,17-Dec-99,1590.123361,-4.611624324,-0.002891781
S&P SmallCap 600 Pure Value (TR),600PVTR,20-Dec-99,1576.604345,-13.5190159,-0.008501866
S&P SmallCap 600 Pure Value (TR),600PVTR,21-Dec-99,1582.867321,6.26297582,0.003972446
S&P SmallCap 600 Pure Value (TR),600PVTR,22-Dec-99,1585.834482,2.967160923,0.001874548
S&P SmallCap 600 Pure Value (TR),600PVTR,23-Dec-99,1574.607811,-11.2266706,-0.007079346
S&P SmallCap 600 Pure Value (TR),600PVTR,27-Dec-99,1560.941879,-13.66593248,-0.008678944
S&P SmallCap 600 Pure Value (TR),600PVTR,28-Dec-99,1569.27065,8.328771413,0.005335734
S&P SmallCap 600 Pure Value (TR),600PVTR,29-Dec-99,1608.340192,39.06954173,0.024896624
S&P SmallCap 600 Pure Value (TR),600PVTR,30-Dec-99,1610.764468,2.424275592,0.001507315
S&P SmallCap 600 Pure Value (TR),600PVTR,31-Dec-99,1637.241718,26.47725,0.016437692
S&P SmallCap 600 Pure Value (TR),600PVTR,3-Jan-00,1632.713089,-4.528628709,-0.002766011
S&P SmallCap 600 Pure Value (TR),600PVTR,4-Jan-00,1606.714387,-25.99870219,-0.01592362
S&P SmallCap 600 Pure Value (TR),600PVTR,5-Jan-00,1606.09015,-0.62423672,-0.000388518
S&P SmallCap 600 Pure Value (TR),600PVTR,6-Jan-00,1613.811168,7.72101782,0.004807338
S&P SmallCap 600 Pure Value (TR),600PVTR,7-Jan-00,1632.704182,18.89301454,0.011707079
S&P SmallCap 600 Pure Value (TR),600PVTR,10-Jan-00,1629.629402,-3.074780676,-0.001883244
S&P SmallCap 600 Pure Value (TR),600PVTR,11-Jan-00,1618.450861,-11.17854044,-0.00685956
S&P SmallCap 600 Pure Value (TR),600PVTR,12-Jan-00,1611.844751,-6.606110267,-0.004081749
S&P SmallCap 600 Pure Value (TR),600PVTR,13-Jan-00,1619.818676,7.973924473,0.00494708
S&P SmallCap 600 Pure Value (TR),600PVTR,14-Jan-00,1630.13148,10.31280462,0.006366641
S&P SmallCap 600 Pure Value (TR),600PVTR,18-Jan-00,1636.367587,6.236107265,0.003825524
S&P SmallCap 600 Pure Value (TR),600PVTR,19-Jan-00,1625.388568,-10.97901897,-0.006709384
S&P SmallCap 600 Pure Value (TR),600PVTR,20-Jan-00,1617.998163,-7.390405484,-0.004546855
S&P SmallCap 600 Pure Value (TR),600PVTR,21-Jan-00,1611.699263,-6.298899954,-0.00389302
S&P SmallCap 600 Pure Value (TR),600PVTR,24-Jan-00,1599.605441,-12.09382242,-0.007503771
S&P SmallCap 600 Pure Value (TR),600PVTR,25-Jan-00,1598.687238,-0.918202433,-0.000574018
S&P SmallCap 600 Pure Value (TR),600PVTR,26-Jan-00,1593.319173,-5.368065114,-0.003357796
S&P SmallCap 600 Pure Value (TR),600PVTR,27-Jan-00,1598.233762,4.914588495,0.003084497
S&P SmallCap 600 Pure Value (TR),600PVTR,28-Jan-00,1585.470324,-12.76343767,-0.007985964
S&P SmallCap 600 Pure Value (TR),600PVTR,31-Jan-00,1560.943183,-24.52714126,-0.015469947
S&P SmallCap 600 Pure Value (TR),600PVTR,1-Feb-00,1570.920899,9.977716156,0.006392107
S&P SmallCap 600 Pure Value (TR),600PVTR,2-Feb-00,1578.138233,7.217333733,0.004594333
S&P SmallCap 600 Pure Value (TR),600PVTR,3-Feb-00,1590.081435,11.94320205,0.007567906
S&P SmallCap 600 Pure Value (TR),600PVTR,4-Feb-00,1587.201873,-2.879561524,-0.001810952
S&P SmallCap 600 Pure Value (TR),600PVTR,7-Feb-00,1574.88271,-12.3191634,-0.007761561
S&P SmallCap 600 Pure Value (TR),600PVTR,8-Feb-00,1570.919764,-3.962945322,-0.002516343
S&P SmallCap 600 Pure Value (TR),600PVTR,9-Feb-00,1567.704987,-3.214776959,-0.00204643
S&P SmallCap 600 Pure Value (TR),600PVTR,10-Feb-00,1551.206811,-16.49817675,-0.010523776
S&P SmallCap 600 Pure Value (TR),600PVTR,11-Feb-00,1539.079384,-12.12742676,-0.007818059
S&P SmallCap 600 Pure Value (TR),600PVTR,14-Feb-00,1551.126831,12.04744717,0.007827697
S&P SmallCap 600 Pure Value (TR),600PVTR,15-Feb-00,1561.453548,10.32671672,0.006657558
S&P SmallCap 600 Pure Value (TR),600PVTR,16-Feb-00,1563.275415,1.82186735,0.001166777
S&P SmallCap 600 Pure Value (TR),600PVTR,17-Feb-00,1570.431735,7.156319539,0.004577773
S&P SmallCap 600 Pure Value (TR),600PVTR,18-Feb-00,1556.226747,-14.20498731,-0.009045275
S&P SmallCap 600 Pure Value (TR),600PVTR,22-Feb-00,1551.311423,-4.915324528,-0.003158489
S&P SmallCap 600 Pure Value (TR),600PVTR,23-Feb-00,1537.610708,-13.70071483,-0.008831699
S&P SmallCap 600 Pure Value (TR),600PVTR,24-Feb-00,1526.294395,-11.31631261,-0.007359673
S&P SmallCap 600 Pure Value (TR),600PVTR,25-Feb-00,1527.035848,0.74145251,0.000485786
S&P SmallCap 600 Pure Value (TR),600PVTR,28-Feb-00,1535.836032,8.800184022,0.005762919
S&P SmallCap 600 Pure Value (TR),600PVTR,29-Feb-00,1548.588452,12.7524199,0.008303243
S&P SmallCap 600 Pure Value (TR),600PVTR,1-Mar-00,1546.250518,-2.337934259,-0.00150972
S&P SmallCap 600 Pure Value (TR),600PVTR,2-Mar-00,1547.464421,1.213903733,0.000785063
S&P SmallCap 600 Pure Value (TR),600PVTR,3-Mar-00,1550.900177,3.435755563,0.002220249
S&P SmallCap 600 Pure Value (TR),600PVTR,6-Mar-00,1543.905214,-6.99496323,-0.00451026
S&P SmallCap 600 Pure Value (TR),600PVTR,7-Mar-00,1531.774757,-12.13045616,-0.007856995
S&P SmallCap 600 Pure Value (TR),600PVTR,8-Mar-00,1529.516226,-2.258531925,-0.001474454
S&P SmallCap 600 Pure Value (TR),600PVTR,9-Mar-00,1542.539502,13.02327614,0.008514637
S&P SmallCap 600 Pure Value (TR),600PVTR,10-Mar-00,1532.852312,-9.687189897,-0.006280027
S&P SmallCap 600 Pure Value (TR),600PVTR,13-Mar-00,1517.207752,-15.64455933,-0.010206175
S&P SmallCap 600 Pure Value (TR),600PVTR,14-Mar-00,1511.278172,-5.929580398,-0.003908219
S&P SmallCap 600 Pure Value (TR),600PVTR,15-Mar-00,1527.633574,16.35540244,0.010822232
S&P SmallCap 600 Pure Value (TR),600PVTR,16-Mar-00,1567.081355,39.44778034,0.025822803
S&P SmallCap 600 Pure Value (TR),600PVTR,17-Mar-00,1561.592672,-5.488683156,-0.003502488
S&P SmallCap 600 Pure Value (TR),600PVTR,20-Mar-00,1560.867843,-0.724829022,-0.00046416
S&P SmallCap 600 Pure Value (TR),600PVTR,21-Mar-00,1571.87004,11.00219716,0.007048769
S&P SmallCap 600 Pure Value (TR),600PVTR,22-Mar-00,1577.94426,6.074220676,0.003864328
S&P SmallCap 600 Pure Value (TR),600PVTR,23-Mar-00,1583.971541,6.027280742,0.003819704
S&P SmallCap 600 Pure Value (TR),600PVTR,24-Mar-00,1580.291912,-3.679629037,-0.00232304
S&P SmallCap 600 Pure Value (TR),600PVTR,27-Mar-00,1575.02814,-5.263772198,-0.003330886
S&P SmallCap 600 Pure Value (TR),600PVTR,28-Mar-00,1559.058052,-15.9700881,-0.010139557
S&P SmallCap 600 Pure Value (TR),600PVTR,29-Mar-00,1560.825146,1.767094583,0.001133437
S&P SmallCap 600 Pure Value (TR),600PVTR,30-Mar-00,1554.843049,-5.982097387,-0.003832651
S&P SmallCap 600 Pure Value (TR),600PVTR,31-Mar-00,1564.706863,9.863813661,0.006343929
S&P SmallCap 600 Pure Value (TR),600PVTR,3-Apr-00,1570.111006,5.404143728,0.003453774
S&P SmallCap 600 Pure Value (TR),600PVTR,4-Apr-00,1541.702906,-28.40809998,-0.018093052
S&P SmallCap 600 Pure Value (TR),600PVTR,5-Apr-00,1549.588146,7.885239454,0.00511463
S&P SmallCap 600 Pure Value (TR),600PVTR,6-Apr-00,1561.600536,12.01239035,0.007751989
S&P SmallCap 600 Pure Value (TR),600PVTR,7-Apr-00,1577.641288,16.04075177,0.010271994
S&P SmallCap 600 Pure Value (TR),600PVTR,10-Apr-00,1563.753523,-13.88776525,-0.008802866
S&P SmallCap 600 Pure Value (TR),600PVTR,11-Apr-00,1569.04213,5.288607182,0.003381995
S&P SmallCap 600 Pure Value (TR),600PVTR,12-Apr-00,1565.300471,-3.741658761,-0.002384677
S&P SmallCap 600 Pure Value (TR),600PVTR,13-Apr-00,1567.024588,1.724116359,0.00110146
S&P SmallCap 600 Pure Value (TR),600PVTR,14-Apr-00,1521.412616,-45.61197119,-0.029107374
S&P SmallCap 600 Pure Value (TR),600PVTR,17-Apr-00,1517.860475,-3.552141228,-0.002334765
S&P SmallCap 600 Pure Value (TR),600PVTR,18-Apr-00,1536.70212,18.84164444,0.012413291
S&P SmallCap 600 Pure Value (TR),600PVTR,19-Apr-00,1544.896584,8.194464244,0.0053325
S&P SmallCap 600 Pure Value (TR),600PVTR,20-Apr-00,1542.995926,-1.900657881,-0.001230282
S&P SmallCap 600 Pure Value (TR),600PVTR,24-Apr-00,1519.630843,-23.36508336,-0.015142673
S&P SmallCap 600 Pure Value (TR),600PVTR,25-Apr-00,1546.557095,26.92625199,0.017718943
S&P SmallCap 600 Pure Value (TR),600PVTR,26-Apr-00,1555.904599,9.347504398,0.006044073
S&P SmallCap 600 Pure Value (TR),600PVTR,27-Apr-00,1563.737084,7.832484545,0.005034039
S&P SmallCap 600 Pure Value (TR),600PVTR,28-Apr-00,1589.220539,25.48345552,0.016296509
S&P SmallCap 600 Pure Value (TR),600PVTR,1-May-00,1594.116969,4.896430175,0.003081026
S&P SmallCap 600 Pure Value (TR),600PVTR,2-May-00,1572.793296,-21.32367334,-0.01337648
S&P SmallCap 600 Pure Value (TR),600PVTR,3-May-00,1553.9195,-18.87379544,-0.012000175
S&P SmallCap 600 Pure Value (TR),600PVTR,4-May-00,1568.161134,14.2416332,0.009164975
S&P SmallCap 600 Pure Value (TR),600PVTR,5-May-00,1583.656285,15.49515089,0.009881096
S&P SmallCap 600 Pure Value (TR),600PVTR,8-May-00,1566.286275,-17.37000942,-0.010968295
S&P SmallCap 600 Pure Value (TR),600PVTR,9-May-00,1559.895683,-6.390591719,-0.004080092
S&P SmallCap 600 Pure Value (TR),600PVTR,10-May-00,1533.37213,-26.52355367,-0.017003415
S&P SmallCap 600 Pure Value (TR),600PVTR,11-May-00,1553.130421,19.75829151,0.012885516
S&P SmallCap 600 Pure Value (TR),600PVTR,12-May-00,1558.293496,5.163074788,0.003324302
S&P SmallCap 600 Pure Value (TR),600PVTR,15-May-00,1562.326114,4.032617526,0.002587842
S&P SmallCap 600 Pure Value (TR),600PVTR,16-May-00,1565.885936,3.559822744,0.00227854
S&P SmallCap 600 Pure Value (TR),600PVTR,17-May-00,1555.954038,-9.931898654,-0.006342671
S&P SmallCap 600 Pure Value (TR),600PVTR,18-May-00,1548.667638,-7.286399911,-0.004682915
S&P SmallCap 600 Pure Value (TR),600PVTR,19-May-00,1547.775528,-0.892110107,-0.00057605
S&P SmallCap 600 Pure Value (TR),600PVTR,22-May-00,1535.752408,-12.02311951,-0.007767999
S&P SmallCap 600 Pure Value (TR),600PVTR,23-May-00,1536.087422,0.335013604,0.000218143
S&P SmallCap 600 Pure Value (TR),600PVTR,24-May-00,1525.56028,-10.52714222,-0.006853218
S&P SmallCap 600 Pure Value (TR),600PVTR,25-May-00,1521.542761,-4.017518214,-0.002633471
S&P SmallCap 600 Pure Value (TR),600PVTR,26-May-00,1519.629306,-1.913455504,-0.001257576
S&P SmallCap 600 Pure Value (TR),600PVTR,30-May-00,1530.890621,11.26131537,0.007410567
S&P SmallCap 600 Pure Value (TR),600PVTR,31-May-00,1534.196689,3.306068096,0.002159572
S&P SmallCap 600 Pure Value (TR),600PVTR,1-Jun-00,1543.113176,8.916486958,0.005811828
S&P SmallCap 600 Pure Value (TR),600PVTR,2-Jun-00,1556.494578,13.38140217,0.008671692
S&P SmallCap 600 Pure Value (TR),600PVTR,5-Jun-00,1551.313194,-5.181384077,-0.00332888
S&P SmallCap 600 Pure Value (TR),600PVTR,6-Jun-00,1550.379953,-0.933241045,-0.000601581
