,CFNAI,CPI,M2,ISM,bfly,divy,Spread,Spread_bool
2015-10-01,-0.41483,0.002391981807462251,0.05674959003523949,-0.10088495575221246,-1.5919,0.262838693,-0.008202592651375906,0
2015-11-01,-0.338098,0.0001221170892338197,0.05907833620374703,-0.0522243713733076,-1.507,0.2234658490000001,0.001451384162353353,1
2015-12-01,-0.276303,0.0014783304552918874,0.054237551330273526,-0.0259481037924153,-1.5673,0.1716409139999998,0.07074619871654275,1
2016-01-01,-0.554863,0.00435896245722267,0.05986598711613599,0.188976377952756,-1.6158,0.13241435,0.14359449454975648,1
2016-02-01,-0.359808,0.00662428254575631,0.05843783436764394,0.3285714285714285,-1.8695999999999997,0.15158557400000006,0.002364945968072352,1
2016-03-01,0.200002,0.013271244642507174,0.06265199571435852,0.19467213114754103,-1.6892,0.18931577300000013,-0.05172835700645728,0
2016-04-01,-0.478853,0.009492594670883923,0.057448904832882786,-0.07615894039735105,-1.7714,0.13471549399999996,-0.09060925708351864,0
2016-05-01,-0.467589,0.00861422427490943,0.06157203768306462,-0.14439324116743454,-1.5537,0.120772836,0.0061417834367021315,1
2016-06-01,-0.170075,0.011310320296753051,0.06635798585772146,-0.046312178387650005,-1.6412000000000002,0.09551789100000008,0.020110904444653462,1
2016-07-01,-0.584959,0.010507481833450072,0.06687392401678127,0.005376344086021501,-1.5753000000000004,0.16929506400000005,0.045041448741105834,1
2016-08-01,0.117633,0.01044664344255386,0.068747866201464,-0.12208258527827652,-1.7366,0.229485615,0.0974415317759223,1
2016-09-01,0.133985,0.008808962709984769,0.07007911891058073,-0.010791366906474864,-1.1673000000000002,0.23110797600000002,0.07484155363311684,1
2016-10-01,-0.4108729999999999,0.010813853832322362,0.0715311597193562,-0.035650623885918,-1.0253,0.21200631799999992,-0.007174241856445551,0
2016-11-01,-0.076997,0.014925938713127309,0.07155997963172855,0.12065439672801626,-1.1307,0.26830691399999995,-0.06786234942618385,0
2016-12-01,-0.12608699999999998,0.016443702398425408,0.0727887204078459,0.0963636363636362,-1.1863,0.27418466399999986,-0.09593474444667792,0
2017-01-01,-0.204477,0.016860211078246982,0.07484886209225318,0.2088724584103512,-1.1218,0.18246140200000005,-0.08865594054845749,0
2017-02-01,0.575492,0.02083534818789245,0.06876556788406174,0.17153284671532856,-0.8122999999999998,0.184262045,-0.09292021737805968,0
2017-03-01,-0.133285,0.025004940441402116,0.06407937905097216,0.02653399668325052,-0.8609999999999998,0.243293898,-0.058739538973357035,0
2017-04-01,-0.221185,0.027338305210364174,0.062235707289103326,-0.12079510703363927,-0.9269,0.23450309700000005,-0.07678138494737385,0
2017-05-01,0.106475,0.02399196766902789,0.06570038339114627,-0.07320872274143309,-0.9243,0.31574378399999997,-0.05569489595979882,0
2017-06-01,0.539664,0.021873573758410814,0.060623938078157476,0.02584814216478204,-1.0485,0.3528446350000001,-0.00990936419202515,0
2017-07-01,-0.228665,0.018783616744061597,0.06038696537678213,0.0608695652173914,-1.5425000000000004,0.4235462760000001,0.037212863551816085,1
2017-08-01,0.145361,0.016717534049224048,0.057702945920044664,0.03865546218487381,-1.7011,0.411285749,0.07121966992653239,1
2017-09-01,-0.169737,0.017655631896731142,0.05633660910810079,0.014173228346456844,-1.6231000000000002,0.463858541,0.011179097722562537,1
2017-10-01,-0.08357200000000001,0.019513553503295974,0.05409964873359208,0.04098360655737698,-1.4805999999999997,0.5364796479999999,-0.02608969236572234,0
2017-11-01,0.185563,0.02226499786352276,0.05239478504801842,0.03398058252427183,-1.2549000000000006,0.39913334799999994,-0.04053501455815145,0
2017-12-01,0.7943100000000001,0.020257270647231485,0.05100001525576281,0.04658385093167694,-1.1000000000000003,0.4130279570000001,-0.047853856230216214,0
2018-01-01,0.333034,0.021910597490383262,0.04484481453444356,-0.08346456692913384,-0.8307999999999998,0.364930202,0.011305587266122965,1
2018-02-01,0.154055,0.02112681857874854,0.04786046687601675,0.004694835680751242,-0.8962000000000003,0.491377617,-0.010459311549917638,0
2018-03-01,-0.292426,0.020936910328985148,0.043112394531426235,-0.08160237388724045,-0.8384,0.5391142829999999,0.0013098675608567145,1
2018-04-01,0.738958,0.02216747758863113,0.04054398512587532,0.051546391752577365,-0.7730999999999997,0.554579235,-0.047408823420981294,0
2018-05-01,0.313723,0.023585737787642055,0.039640095934692976,-0.007788161993769416,-0.9302,0.6524201529999999,-0.07157379964670141,0
2018-06-01,0.526157,0.02419576236114573,0.03709719286535407,0.02584814216478204,-0.9474,0.6876182889999999,-0.0594296284004957,0
2018-07-01,-0.510043,0.027397709479344945,0.037431021873545633,-0.006535947712418389,-0.8244,0.640020501,-0.010195552095678571,0
2018-08-01,0.40877,0.028470567036063214,0.040080145558477616,0.012558869701726705,-0.8989,0.775906586,-0.01654371447851355,0
2018-09-01,0.264092,0.029489749989770612,0.03881229961040966,-0.03149606299212604,-1.1335,0.8304688069999999,-0.02436560436452362,0
2018-10-01,0.557825,0.026832778223949028,0.03898742317614135,-0.04605263157894735,-1.0726999999999998,0.7896427359999999,0.0023499778940841987,1
2018-11-01,0.116761,0.02269314741617889,0.036851726423270385,-0.041860465116279166,-0.9084000000000004,0.996828818,0.053363364005214686,1
2018-12-01,0.06586,0.025171643273976363,0.03532340474946305,-0.1658536585365854,-1.0461000000000007,1.122013276,0.04858956170461149,1
